dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,location_description,realm_general,realm_specific,depth_of_collection,elevation_of_collection,lat_gg_mm_ss,long_gg_mm_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,metabolic_rate_type,acclimation_chamber,fasting_time,sensor_type,respiration_volume,delay_time,respiratory_chamber_material,incubation_time,respirometry_type,breathing_mode,life_stage_general,life_stage_specific,sex,reproductive_stage,size_type,size_units,size_value,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,resp_unit,resp_value,comments_respiration
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.626,21,,,,,,,,,control,uLCO2/h/ind,4.016642,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.32,21,,,,,,,,,control,uLCO2/h/ind,3.119795,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.652,21,,,,,,,,,control,uLCO2/h/ind,4.54936,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.449,21,,,,,,,,,control,uLCO2/h/ind,3.785993,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.498,21,,,,,,,,,control,uLCO2/h/ind,3.324581,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.636,21,,,,,,,,,control,uLCO2/h/ind,3.263901,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.371,21,,,,,,,,,control,uLCO2/h/ind,2.766753,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.412,21,,,,,,,,,fast-ramping,uLCO2/h/ind,4.101969,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.623,21,,,,,,,,,fast-ramping,uLCO2/h/ind,4.032826,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.611,21,,,,,,,,,fast-ramping,uLCO2/h/ind,3.199831,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.415,21,,,,,,,,,fast-ramping,uLCO2/h/ind,4.908323,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.59,21,,,,,,,,,fast-ramping,uLCO2/h/ind,5.047127,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.561,21,,,,,,,,,fast-ramping,uLCO2/h/ind,3.795947,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.587,21,,,,,,,,,fast-ramping,uLCO2/h/ind,3.947728,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.687,21,,,,,,,,,fast-ramping,uLCO2/h/ind,5.25412,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.69,21,,,,,,,,,fast-ramping,uLCO2/h/ind,2.375165,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.65,21,,,,,,,,,fast-ramping,uLCO2/h/ind,3.924385,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.671,21,,,,,,,,,fast-ramping,uLCO2/h/ind,5.143043,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.592,21,,,,,,,,,fast-ramping,uLCO2/h/ind,3.187602,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.558,21,,,,,,,,,fast-ramping,uLCO2/h/ind,3.994342,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.489,21,,,,,,,,,fast-ramping,uLCO2/h/ind,2.892397,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.698,21,,,,,,,,,fast-ramping,uLCO2/h/ind,4.378108,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.523,21,,,,,,,,,fast-ramping,uLCO2/h/ind,4.217429,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.49,21,,,,,,,,,fast-ramping,uLCO2/h/ind,3.807137,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.53,21,,,,,,,,,fast-ramping,uLCO2/h/ind,4.517078,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.879,21,,,,,,,,,fast-ramping,uLCO2/h/ind,3.729594,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.38,21,,,,,,,,,fast-ramping,uLCO2/h/ind,5.254724,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.42,21,,,,,,,,,fast-ramping,uLCO2/h/ind,2.697574,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.387,21,,,,,,,,,fast-ramping,uLCO2/h/ind,3.678015,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.617,21,,,,,,,,,fast-ramping,uLCO2/h/ind,3.831078,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.399,21,,,,,,,,,fast-ramping,uLCO2/h/ind,2.177389,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.801,21,,,,,,,,,fast-ramping,uLCO2/h/ind,4.289315,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.462,21,,,,,,,,,fast-ramping,uLCO2/h/ind,3.404514,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.338,21,,,,,,,,,fast-ramping,uLCO2/h/ind,2.8864,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.436,21,,,,,,,,,fast-ramping,uLCO2/h/ind,2.746407,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.532,21,,,,,,,,,fast-ramping,uLCO2/h/ind,3.159229,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.81,21,,,,,,,,,fast-ramping,uLCO2/h/ind,3.286916,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.567,21,,,,,,,,,fast-ramping,uLCO2/h/ind,3.112569,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.63,21,,,,,,,,,fast-ramping,uLCO2/h/ind,4.249725,
Mesas_and_Castaneda_2023,13-02-2023,Luis_Castañeda,luis.castaneda@uchile.cl,primary,https://doi.org/10.5061/dryad.2v6wwpzsg,https://doi.org/10.1093/evolut/qpac033,,Drosophila_subobscura,Valdivia_Chile,terrestrial,terrestrial,,35,-39.8,-73.2,field,,01-10-2014,01-10-2014,,yes,,27,21,,,,,12D_12L,,,,David's killed-yeast Drosophila medium,no,,,,,,,,,,,,routine,0.5,,"infrared CO2 analyzer Li-6251, LI-COR ",1.4,,ethyl vinyl acetate,0.25,open,aerial,adult,adult,female,virgin female,fresh body mass,milligram,1.29,21,,,,,,,,,fast-ramping,uLCO2/h/ind,2.218997,
